"case","alt","choice","dist","cost","ivt","ovt","freq","income","urban","noalt"
2189,"air",1,462,167.1,58,123,36,55,1,4
2189,"bus",0,462,32.07,290,105,10,55,1,4
2189,"car",0,462,87.78,298,0,0,55,1,4
2190,"train",1,422,65.55,263,80,3,5,1,4
2190,"air",0,422,169.5,58,103,36,5,1,4
2190,"bus",0,422,31.07,290,75,10,5,1,4
2190,"car",0,422,80.18,285,0,0,5,1,4
2191,"train",1,422,65.55,263,80,3,55,1,4
2191,"air",0,422,169.5,58,103,36,55,1,4
2191,"bus",0,422,31.07,290,75,10,55,1,4
2191,"car",0,422,80.18,285,0,0,55,1,4
2192,"train",1,422,65.55,263,80,3,45,1,4
2192,"air",0,422,169.5,58,103,36,45,1,4
2192,"bus",0,422,31.07,290,75,10,45,1,4
2192,"car",0,422,80.18,285,0,0,45,1,4
2193,"train",0,422,65.55,263,80,3,55,1,4
2193,"air",1,422,169.5,58,103,36,55,1,4
2193,"bus",0,422,31.07,290,75,10,55,1,4
2193,"car",0,422,80.18,285,0,0,55,1,4
2194,"train",0,422,65.55,263,80,3,70,1,4
2194,"air",1,422,169.5,58,103,36,70,1,4
2194,"bus",0,422,31.07,290,75,10,70,1,4
2194,"car",0,422,80.18,285,0,0,70,1,4
2195,"train",0,422,65.55,263,80,3,35,1,4
2195,"air",1,422,169.5,58,103,36,35,1,4
2195,"bus",0,422,31.07,290,75,10,35,1,4
2195,"car",0,422,80.18,285,0,0,35,1,4
2196,"train",0,422,65.55,263,80,3,70,1,4
2196,"air",1,422,169.5,58,103,36,70,1,4
2196,"bus",0,422,31.07,290,75,10,70,1,4
2196,"car",0,422,80.18,285,0,0,70,1,4
2197,"train",0,422,65.55,263,80,3,45,1,4
2197,"air",1,422,169.5,58,103,36,45,1,4
2197,"bus",0,422,31.07,290,75,10,45,1,4
2197,"car",0,422,80.18,285,0,0,45,1,4
2198,"train",0,422,65.55,263,80,3,70,1,4
2198,"air",1,422,169.5,58,103,36,70,1,4
2198,"bus",0,422,31.07,290,75,10,70,1,4
2198,"car",0,422,80.18,285,0,0,70,1,4
2199,"train",1,533,79.35,304,93,5,70,1,4
2199,"air",0,533,196.5,69,123,45,70,1,4
2199,"bus",0,533,33.43,370,95,7,70,1,4
2199,"car",0,533,101.27,347,0,0,70,1,4
2200,"train",0,533,79.35,304,93,5,70,1,4
2200,"air",1,533,196.5,69,123,45,70,1,4
2200,"bus",0,533,33.43,370,95,7,70,1,4
2200,"car",0,533,101.27,347,0,0,70,1,4
2201,"train",0,580,79.35,304,90,5,70,1,4
2201,"air",1,580,196.5,69,118,45,70,1,4
2201,"bus",0,580,33.43,370,90,7,70,1,4
2201,"car",0,580,110.2,369,0,0,70,1,4
2202,"train",1,602,81.35,304,105,5,45,1,4
2202,"air",0,602,196.5,69,128,45,45,1,4
2202,"bus",0,602,33.43,370,105,7,45,1,4
2202,"car",0,602,114.38,397,0,0,45,1,4
2203,"train",1,602,81.35,304,105,5,70,1,4
2203,"air",0,602,196.5,69,128,45,70,1,4
2203,"bus",0,602,33.43,370,105,7,70,1,4
2203,"car",0,602,114.38,397,0,0,70,1,4
2204,"train",0,539,78.8,304,80,5,70,1,4
2204,"air",1,539,188.5,69,110,45,70,1,4
2204,"bus",0,539,33.43,370,80,7,70,1,4
2204,"car",0,539,102.41,341,0,0,70,1,4
2205,"train",0,539,78.8,304,80,5,35,1,4
2205,"air",1,539,188.5,69,110,45,35,1,4
2205,"bus",0,539,33.43,370,80,7,35,1,4
2205,"car",0,539,102.41,341,0,0,35,1,4
2206,"train",0,539,78.8,304,80,5,45,1,4
2206,"air",1,539,188.5,69,110,45,45,1,4
2206,"bus",0,539,33.43,370,80,7,45,1,4
2206,"car",0,539,102.41,341,0,0,45,1,4
2207,"train",0,539,77.35,304,85,5,55,1,4
2207,"air",1,539,188.5,69,110,45,55,1,4
2207,"bus",0,539,33.43,370,85,7,55,1,4
2207,"car",0,539,102.41,341,0,0,55,1,4
2208,"train",1,539,70.25,285,75,5,25,2,3
2208,"air",0,539,183.75,69,99,45,25,2,3
2208,"car",0,539,102.41,341,0,0,25,2,3
2209,"train",1,539,70.25,285,75,5,70,2,3
2209,"air",0,539,183.75,69,99,45,70,2,3
2209,"car",0,539,102.41,341,0,0,70,2,3
2210,"train",1,539,70.25,285,75,5,15,2,3
2210,"air",0,539,183.75,69,99,45,15,2,3
2210,"car",0,539,102.41,341,0,0,15,2,3
2211,"train",1,539,70.25,285,75,5,45,2,3
2211,"air",0,539,183.75,69,99,45,45,2,3
2211,"car",0,539,102.41,341,0,0,45,2,3
2212,"train",1,539,70.25,285,75,5,25,2,3
2212,"air",0,539,183.75,69,99,45,25,2,3
2212,"car",0,539,102.41,341,0,0,25,2,3
2213,"train",1,539,70.25,285,75,5,31,2,3
2213,"air",0,539,183.75,69,99,45,31,2,3
2213,"car",0,539,102.41,341,0,0,31,2,3
2214,"train",1,539,70.25,285,75,5,70,2,3
2214,"air",0,539,183.75,69,99,45,70,2,3
2214,"car",0,539,102.41,341,0,0,70,2,3
2215,"train",1,539,70.25,285,75,5,35,2,3
2215,"air",0,539,183.75,69,99,45,35,2,3
2215,"car",0,539,102.41,341,0,0,35,2,3
2216,"train",1,539,70.25,285,75,5,25,2,3
2216,"air",0,539,183.75,69,99,45,25,2,3
2216,"car",0,539,102.41,341,0,0,25,2,3
2217,"train",1,539,70.25,285,75,5,70,2,3
2217,"air",0,539,183.75,69,99,45,70,2,3
2217,"car",0,539,102.41,341,0,0,70,2,3
2218,"train",1,539,70.25,285,75,5,70,2,3
2218,"air",0,539,183.75,69,99,45,70,2,3
2218,"car",0,539,102.41,341,0,0,70,2,3
2219,"train",1,539,70.25,285,75,5,31,2,3
2219,"air",0,539,183.75,69,99,45,31,2,3
2219,"car",0,539,102.41,341,0,0,31,2,3
2220,"train",0,539,70.25,285,75,5,70,2,3
2220,"air",1,539,183.75,69,99,45,70,2,3
2220,"car",0,539,102.41,341,0,0,70,2,3
2221,"train",0,539,70.25,285,75,5,70,2,3
2221,"air",1,539,183.75,69,99,45,70,2,3
2221,"car",0,539,102.41,341,0,0,70,2,3
2222,"train",0,539,70.25,285,75,5,70,2,3
2222,"air",1,539,183.75,69,99,45,70,2,3
2222,"car",0,539,102.41,341,0,0,70,2,3
2223,"train",0,539,70.25,285,75,5,25,2,3
2223,"air",1,539,183.75,69,99,45,25,2,3
2223,"car",0,539,102.41,341,0,0,25,2,3
2224,"train",0,539,70.25,285,75,5,70,2,3
2224,"air",1,539,183.75,69,99,45,70,2,3
2224,"car",0,539,102.41,341,0,0,70,2,3
2225,"train",0,539,70.25,285,75,5,70,2,3
2225,"air",1,539,183.75,69,99,45,70,2,3
2225,"car",0,539,102.41,341,0,0,70,2,3
2226,"train",0,539,70.25,285,75,5,70,2,3
2226,"air",1,539,183.75,69,99,45,70,2,3
2226,"car",0,539,102.41,341,0,0,70,2,3
2227,"train",0,539,70.25,285,75,5,70,2,3
2227,"air",1,539,183.75,69,99,45,70,2,3
2227,"car",0,539,102.41,341,0,0,70,2,3
2228,"train",0,539,70.25,285,75,5,70,2,3
2228,"air",1,539,183.75,69,99,45,70,2,3
2228,"car",0,539,102.41,341,0,0,70,2,3
2229,"train",0,539,70.25,285,75,5,70,2,3
2229,"air",1,539,183.75,69,99,45,70,2,3
2229,"car",0,539,102.41,341,0,0,70,2,3
2230,"train",0,539,70.25,285,75,5,70,2,3
2230,"air",1,539,183.75,69,99,45,70,2,3
2230,"car",0,539,102.41,341,0,0,70,2,3
2231,"train",0,539,70.25,285,75,5,55,2,3
2231,"air",1,539,183.75,69,99,45,55,2,3
2231,"car",0,539,102.41,341,0,0,55,2,3
2232,"train",0,539,70.25,285,75,5,70,2,3
2232,"air",1,539,183.75,69,99,45,70,2,3
2232,"car",0,539,102.41,341,0,0,70,2,3
2233,"train",0,539,70.25,285,75,5,70,2,3
2233,"air",1,539,183.75,69,99,45,70,2,3
2233,"car",0,539,102.41,341,0,0,70,2,3
2234,"train",0,539,70.25,285,75,5,35,2,3
2234,"air",1,539,183.75,69,99,45,35,2,3
2234,"car",0,539,102.41,341,0,0,35,2,3
2235,"train",0,539,70.25,285,75,5,70,2,3
2235,"air",1,539,183.75,69,99,45,70,2,3
2235,"car",0,539,102.41,341,0,0,70,2,3
2236,"train",0,539,70.25,285,75,5,70,2,3
2236,"air",1,539,183.75,69,99,45,70,2,3
2236,"car",0,539,102.41,341,0,0,70,2,3
2237,"train",0,539,70.25,285,75,5,70,2,3
2237,"air",1,539,183.75,69,99,45,70,2,3
2237,"car",0,539,102.41,341,0,0,70,2,3
2238,"train",0,539,70.25,285,75,5,70,2,3
2238,"air",1,539,183.75,69,99,45,70,2,3
2238,"car",0,539,102.41,341,0,0,70,2,3
2239,"train",0,539,70.25,285,75,5,70,2,3
2239,"air",1,539,183.75,69,99,45,70,2,3
2239,"car",0,539,102.41,341,0,0,70,2,3
2240,"train",0,539,70.25,285,75,5,70,2,3
2240,"air",1,539,183.75,69,99,45,70,2,3
2240,"car",0,539,102.41,341,0,0,70,2,3
2241,"train",0,539,70.25,285,75,5,70,2,3
2241,"air",1,539,183.75,69,99,45,70,2,3
2241,"car",0,539,102.41,341,0,0,70,2,3
2242,"train",0,539,70.25,285,75,5,70,2,3
2242,"air",1,539,183.75,69,99,45,70,2,3
2242,"car",0,539,102.41,341,0,0,70,2,3
2243,"train",0,539,70.25,285,75,5,70,2,3
2243,"air",1,539,183.75,69,99,45,70,2,3
2243,"car",0,539,102.41,341,0,0,70,2,3
2244,"train",0,539,70.25,285,75,5,55,2,3
2244,"air",1,539,183.75,69,99,45,55,2,3
2244,"car",0,539,102.41,341,0,0,55,2,3
2245,"train",0,539,70.25,285,75,5,55,2,3
2245,"air",1,539,183.75,69,99,45,55,2,3
2245,"car",0,539,102.41,341,0,0,55,2,3
2246,"train",0,539,70.25,285,75,5,70,2,3
2246,"air",1,539,183.75,69,99,45,70,2,3
2246,"car",0,539,102.41,341,0,0,70,2,3
2247,"train",0,539,70.25,285,75,5,70,2,3
2247,"air",1,539,183.75,69,99,45,70,2,3
2247,"car",0,539,102.41,341,0,0,70,2,3
2248,"train",0,539,70.25,285,75,5,70,2,3
2248,"air",1,539,183.75,69,99,45,70,2,3
2248,"car",0,539,102.41,341,0,0,70,2,3
2249,"train",0,539,70.25,285,75,5,70,2,3
2249,"air",1,539,183.75,69,99,45,70,2,3
2249,"car",0,539,102.41,341,0,0,70,2,3
2250,"train",0,539,70.25,285,75,5,70,2,3
2250,"air",1,539,183.75,69,99,45,70,2,3
2250,"car",0,539,102.41,341,0,0,70,2,3
2251,"train",0,539,70.25,285,75,5,70,2,3
2251,"air",1,539,183.75,69,99,45,70,2,3
2251,"car",0,539,102.41,341,0,0,70,2,3
2252,"train",0,539,70.25,285,75,5,25,2,3
2252,"air",1,539,183.75,69,99,45,25,2,3
2252,"car",0,539,102.41,341,0,0,25,2,3
2253,"train",0,539,70.25,285,75,5,70,2,3
2253,"air",1,539,183.75,69,99,45,70,2,3
2253,"car",0,539,102.41,341,0,0,70,2,3
2254,"train",0,539,70.25,285,75,5,70,2,3
2254,"air",1,539,183.75,69,99,45,70,2,3
2254,"car",0,539,102.41,341,0,0,70,2,3
2255,"train",0,539,70.25,285,75,5,70,2,3
2255,"air",1,539,183.75,69,99,45,70,2,3
2255,"car",0,539,102.41,341,0,0,70,2,3
2256,"train",0,539,70.25,285,75,5,70,2,3
2256,"air",1,539,183.75,69,99,45,70,2,3
2256,"car",0,539,102.41,341,0,0,70,2,3
2257,"train",0,539,70.25,285,75,5,70,2,3
2257,"air",1,539,183.75,69,99,45,70,2,3
2257,"car",0,539,102.41,341,0,0,70,2,3
2258,"train",0,539,70.25,285,75,5,70,2,3
2258,"air",1,539,183.75,69,99,45,70,2,3
2258,"car",0,539,102.41,341,0,0,70,2,3
2259,"train",0,539,70.25,285,75,5,55,2,3
2259,"air",1,539,183.75,69,99,45,55,2,3
2259,"car",0,539,102.41,341,0,0,55,2,3
2260,"train",0,539,70.25,285,75,5,70,2,3
2260,"air",1,539,183.75,69,99,45,70,2,3
2260,"car",0,539,102.41,341,0,0,70,2,3
2261,"train",0,539,70.25,285,75,5,70,2,3
2261,"air",1,539,183.75,69,99,45,70,2,3
2261,"car",0,539,102.41,341,0,0,70,2,3
2262,"train",0,539,70.25,285,75,5,15,2,3
2262,"air",1,539,183.75,69,99,45,15,2,3
2262,"car",0,539,102.41,341,0,0,15,2,3
2263,"train",0,539,70.25,285,75,5,70,2,3
2263,"air",1,539,183.75,69,99,45,70,2,3
2263,"car",0,539,102.41,341,0,0,70,2,3
2264,"train",0,539,70.25,285,75,5,70,2,3
2264,"air",1,539,183.75,69,99,45,70,2,3
2264,"car",0,539,102.41,341,0,0,70,2,3
2265,"train",0,539,70.25,285,75,5,45,2,3
2265,"air",1,539,183.75,69,99,45,45,2,3
2265,"car",0,539,102.41,341,0,0,45,2,3
2266,"train",0,539,70.25,285,75,5,70,2,3
2266,"air",1,539,183.75,69,99,45,70,2,3
2266,"car",0,539,102.41,341,0,0,70,2,3
2267,"train",0,539,70.25,285,75,5,70,2,3
2267,"air",1,539,183.75,69,99,45,70,2,3
2267,"car",0,539,102.41,341,0,0,70,2,3
2268,"train",0,539,70.25,285,75,5,35,2,3
2268,"air",0,539,183.75,69,99,45,35,2,3
2268,"car",1,539,102.41,341,0,0,35,2,3
2269,"train",0,539,70.25,285,75,5,55,2,3
2269,"air",0,539,183.75,69,99,45,55,2,3
2269,"car",1,539,102.41,341,0,0,55,2,3
2270,"train",1,529,71.9,304,75,5,25,2,4
2270,"air",0,529,186.5,69,103,45,25,2,4
2270,"bus",0,529,33.33,370,78,7,25,2,4
2270,"car",0,529,100.51,328,0,0,25,2,4
2271,"train",1,529,71.9,304,75,5,35,2,4
2271,"air",0,529,186.5,69,103,45,35,2,4
2271,"bus",0,529,33.33,370,78,7,35,2,4
2271,"car",0,529,100.51,328,0,0,35,2,4
2272,"train",1,529,71.9,304,75,5,35,2,4
2272,"air",0,529,186.5,69,103,45,35,2,4
2272,"bus",0,529,33.33,370,78,7,35,2,4
2272,"car",0,529,100.51,328,0,0,35,2,4
2273,"train",1,529,71.9,304,75,5,5,2,4
2273,"air",0,529,186.5,69,103,45,5,2,4
2273,"bus",0,529,33.33,370,78,7,5,2,4
2273,"car",0,529,100.51,328,0,0,5,2,4
2274,"train",0,529,71.9,304,75,5,70,2,4
2274,"air",1,529,186.5,69,103,45,70,2,4
2274,"bus",0,529,33.33,370,78,7,70,2,4
2274,"car",0,529,100.51,328,0,0,70,2,4
2275,"train",0,529,71.9,304,75,5,70,2,4
2275,"air",1,529,186.5,69,103,45,70,2,4
2275,"bus",0,529,33.33,370,78,7,70,2,4
2275,"car",0,529,100.51,328,0,0,70,2,4
2276,"train",0,529,71.9,304,75,5,55,2,4
2276,"air",1,529,186.5,69,103,45,55,2,4
2276,"bus",0,529,33.33,370,78,7,55,2,4
2276,"car",0,529,100.51,328,0,0,55,2,4
2277,"train",0,529,71.9,304,75,5,70,2,4
2277,"air",1,529,186.5,69,103,45,70,2,4
2277,"bus",0,529,33.33,370,78,7,70,2,4
2277,"car",0,529,100.51,328,0,0,70,2,4
2278,"train",0,529,71.9,304,75,5,26,2,4
2278,"air",1,529,186.5,69,103,45,26,2,4
2278,"bus",0,529,33.33,370,78,7,26,2,4
2278,"car",0,529,100.51,328,0,0,26,2,4
2279,"train",0,529,71.9,304,75,5,70,2,4
2279,"air",1,529,186.5,69,103,45,70,2,4
2279,"bus",0,529,33.33,370,78,7,70,2,4
2279,"car",0,529,100.51,328,0,0,70,2,4
2280,"train",0,529,71.9,304,75,5,70,2,4
2280,"air",1,529,186.5,69,103,45,70,2,4
2280,"bus",0,529,33.33,370,78,7,70,2,4
2280,"car",0,529,100.51,328,0,0,70,2,4
2281,"train",0,529,71.9,304,75,5,70,2,4
2281,"air",1,529,186.5,69,103,45,70,2,4
2281,"bus",0,529,33.33,370,78,7,70,2,4
2281,"car",0,529,100.51,328,0,0,70,2,4
2282,"train",0,529,71.9,304,75,5,70,2,4
2282,"air",1,529,186.5,69,103,45,70,2,4
2282,"bus",0,529,33.33,370,78,7,70,2,4
2282,"car",0,529,100.51,328,0,0,70,2,4
2283,"train",0,529,71.9,304,75,5,70,2,4
2283,"air",1,529,186.5,69,103,45,70,2,4
2283,"bus",0,529,33.33,370,78,7,70,2,4
2283,"car",0,529,100.51,328,0,0,70,2,4
2284,"train",0,529,71.9,304,75,5,15,2,4
2284,"air",1,529,186.5,69,103,45,15,2,4
2284,"bus",0,529,33.33,370,78,7,15,2,4
2284,"car",0,529,100.51,328,0,0,15,2,4
2285,"train",0,529,71.9,304,75,5,70,2,4
2285,"air",1,529,186.5,69,103,45,70,2,4
2285,"bus",0,529,33.33,370,78,7,70,2,4
2285,"car",0,529,100.51,328,0,0,70,2,4
2286,"train",0,529,71.9,304,75,5,70,2,4
2286,"air",1,529,186.5,69,103,45,70,2,4
2286,"bus",0,529,33.33,370,78,7,70,2,4
2286,"car",0,529,100.51,328,0,0,70,2,4
2287,"train",0,529,71.9,304,75,5,70,2,4
2287,"air",1,529,186.5,69,103,45,70,2,4
2287,"bus",0,529,33.33,370,78,7,70,2,4
2287,"car",0,529,100.51,328,0,0,70,2,4
2288,"train",0,529,71.9,304,75,5,55,2,4
2288,"air",1,529,186.5,69,103,45,55,2,4
2288,"bus",0,529,33.33,370,78,7,55,2,4
2288,"car",0,529,100.51,328,0,0,55,2,4
2289,"train",0,529,71.9,304,75,5,70,2,4
2289,"air",1,529,186.5,69,103,45,70,2,4
2289,"bus",0,529,33.33,370,78,7,70,2,4
2289,"car",0,529,100.51,328,0,0,70,2,4
2290,"train",0,529,71.9,304,75,5,70,2,4
2290,"air",1,529,186.5,69,103,45,70,2,4
2290,"bus",0,529,33.33,370,78,7,70,2,4
2290,"car",0,529,100.51,328,0,0,70,2,4
2291,"train",0,529,71.9,304,75,5,70,2,4
2291,"air",1,529,186.5,69,103,45,70,2,4
2291,"bus",0,529,33.33,370,78,7,70,2,4
2291,"car",0,529,100.51,328,0,0,70,2,4
2292,"train",0,529,71.9,304,75,5,70,2,4
2292,"air",1,529,186.5,69,103,45,70,2,4
2292,"bus",0,529,33.33,370,78,7,70,2,4
2292,"car",0,529,100.51,328,0,0,70,2,4
2293,"train",0,529,71.9,304,75,5,70,2,4
2293,"air",1,529,186.5,69,103,45,70,2,4
2293,"bus",0,529,33.33,370,78,7,70,2,4
2293,"car",0,529,100.51,328,0,0,70,2,4
2294,"train",0,529,71.9,304,75,5,25,2,4
2294,"air",1,529,186.5,69,103,45,25,2,4
2294,"bus",0,529,33.33,370,78,7,25,2,4
2294,"car",0,529,100.51,328,0,0,25,2,4
2295,"train",0,529,71.9,304,75,5,35,2,4
2295,"air",0,529,186.5,69,103,45,35,2,4
2295,"bus",0,529,33.33,370,78,7,35,2,4
2295,"car",1,529,100.51,328,0,0,35,2,4
2296,"train",0,529,71.9,304,75,5,70,2,4
2296,"air",0,529,186.5,69,103,45,70,2,4
2296,"bus",0,529,33.33,370,78,7,70,2,4
2296,"car",1,529,100.51,328,0,0,70,2,4
2297,"train",0,529,71.9,304,75,5,70,2,4
2297,"air",0,529,186.5,69,103,45,70,2,4
2297,"bus",0,529,33.33,370,78,7,70,2,4
2297,"car",1,529,100.51,328,0,0,70,2,4
2298,"train",0,529,71.9,304,75,5,70,2,4
2298,"air",0,529,186.5,69,103,45,70,2,4
2298,"bus",0,529,33.33,370,78,7,70,2,4
2298,"car",1,529,100.51,328,0,0,70,2,4
2299,"train",0,534,71.35,304,70,5,70,2,4
2299,"air",1,534,187.15,69,106,45,70,2,4
2299,"bus",0,534,33.53,370,75,7,70,2,4
2299,"car",0,534,101.46,335,0,0,70,2,4
2300,"train",0,534,71.35,304,70,5,70,2,4
2300,"air",1,534,187.15,69,106,45,70,2,4
2300,"bus",0,534,33.53,370,75,7,70,2,4
2300,"car",0,534,101.46,335,0,0,70,2,4
2301,"train",0,534,71.35,304,70,5,70,2,4
2301,"air",1,534,187.15,69,106,45,70,2,4
2301,"bus",0,534,33.53,370,75,7,70,2,4
2301,"car",0,534,101.46,335,0,0,70,2,4
2302,"train",0,534,71.35,304,70,5,70,2,4
2302,"air",1,534,187.15,69,106,45,70,2,4
2302,"bus",0,534,33.53,370,75,7,70,2,4
2302,"car",0,534,101.46,335,0,0,70,2,4
2303,"train",1,534,69.35,304,62,5,70,2,4
2303,"air",0,534,193.05,69,103,45,70,2,4
2303,"bus",0,534,33.48,370,73,7,70,2,4
2303,"car",0,534,101.46,335,0,0,70,2,4
2304,"train",1,534,69.35,304,62,5,45,2,4
2304,"air",0,534,193.05,69,103,45,45,2,4
2304,"bus",0,534,33.48,370,73,7,45,2,4
2304,"car",0,534,101.46,335,0,0,45,2,4
2305,"train",1,534,69.35,304,62,5,70,2,4
2305,"air",0,534,193.05,69,103,45,70,2,4
2305,"bus",0,534,33.48,370,73,7,70,2,4
2305,"car",0,534,101.46,335,0,0,70,2,4
2306,"train",1,534,69.35,304,62,5,45,2,4
2306,"air",0,534,193.05,69,103,45,45,2,4
2306,"bus",0,534,33.48,370,73,7,45,2,4
2306,"car",0,534,101.46,335,0,0,45,2,4
2307,"train",1,534,69.35,304,62,5,45,2,4
2307,"air",0,534,193.05,69,103,45,45,2,4
2307,"bus",0,534,33.48,370,73,7,45,2,4
2307,"car",0,534,101.46,335,0,0,45,2,4
2308,"train",1,534,69.35,304,62,5,23,2,4
2308,"air",0,534,193.05,69,103,45,23,2,4
2308,"bus",0,534,33.48,370,73,7,23,2,4
2308,"car",0,534,101.46,335,0,0,23,2,4
2309,"train",1,534,69.35,304,62,5,70,2,4
2309,"air",0,534,193.05,69,103,45,70,2,4
2309,"bus",0,534,33.48,370,73,7,70,2,4
2309,"car",0,534,101.46,335,0,0,70,2,4
2310,"train",1,534,69.35,304,62,5,70,2,4
2310,"air",0,534,193.05,69,103,45,70,2,4
2310,"bus",0,534,33.48,370,73,7,70,2,4
2310,"car",0,534,101.46,335,0,0,70,2,4
2311,"train",1,534,69.35,304,62,5,70,2,4
2311,"air",0,534,193.05,69,103,45,70,2,4
2311,"bus",0,534,33.48,370,73,7,70,2,4
2311,"car",0,534,101.46,335,0,0,70,2,4
2312,"train",1,534,69.35,304,62,5,70,2,4
2312,"air",0,534,193.05,69,103,45,70,2,4
2312,"bus",0,534,33.48,370,73,7,70,2,4
2312,"car",0,534,101.46,335,0,0,70,2,4
2313,"train",1,534,69.35,304,62,5,35,2,4
2313,"air",0,534,193.05,69,103,45,35,2,4
2313,"bus",0,534,33.48,370,73,7,35,2,4
2313,"car",0,534,101.46,335,0,0,35,2,4
2314,"train",1,534,69.35,304,62,5,70,2,4
2314,"air",0,534,193.05,69,103,45,70,2,4
2314,"bus",0,534,33.48,370,73,7,70,2,4
2314,"car",0,534,101.46,335,0,0,70,2,4
2315,"train",1,534,69.35,304,62,5,35,2,4
2315,"air",0,534,193.05,69,103,45,35,2,4
2315,"bus",0,534,33.48,370,73,7,35,2,4
2315,"car",0,534,101.46,335,0,0,35,2,4
2316,"train",1,534,69.35,304,62,5,5,2,4
2316,"air",0,534,193.05,69,103,45,5,2,4
2316,"bus",0,534,33.48,370,73,7,5,2,4
2316,"car",0,534,101.46,335,0,0,5,2,4
2317,"train",0,534,69.35,304,62,5,70,2,4
2317,"air",1,534,193.05,69,103,45,70,2,4
2317,"bus",0,534,33.48,370,73,7,70,2,4
2317,"car",0,534,101.46,335,0,0,70,2,4
2318,"train",0,534,69.35,304,62,5,70,2,4
2318,"air",1,534,193.05,69,103,45,70,2,4
2318,"bus",0,534,33.48,370,73,7,70,2,4
2318,"car",0,534,101.46,335,0,0,70,2,4
2319,"train",0,534,69.35,304,62,5,70,2,4
2319,"air",1,534,193.05,69,103,45,70,2,4
2319,"bus",0,534,33.48,370,73,7,70,2,4
2319,"car",0,534,101.46,335,0,0,70,2,4
2320,"train",0,534,69.35,304,62,5,70,2,4
2320,"air",1,534,193.05,69,103,45,70,2,4
2320,"bus",0,534,33.48,370,73,7,70,2,4
2320,"car",0,534,101.46,335,0,0,70,2,4
2321,"train",0,534,69.35,304,62,5,45,2,4
2321,"air",1,534,193.05,69,103,45,45,2,4
2321,"bus",0,534,33.48,370,73,7,45,2,4
2321,"car",0,534,101.46,335,0,0,45,2,4
2322,"train",0,534,69.35,304,62,5,55,2,4
2322,"air",1,534,193.05,69,103,45,55,2,4
2322,"bus",0,534,33.48,370,73,7,55,2,4
2322,"car",0,534,101.46,335,0,0,55,2,4
2323,"train",0,534,69.35,304,62,5,70,2,4
2323,"air",1,534,193.05,69,103,45,70,2,4
2323,"bus",0,534,33.48,370,73,7,70,2,4
2323,"car",0,534,101.46,335,0,0,70,2,4
2324,"train",0,534,69.35,304,62,5,70,2,4
2324,"air",1,534,193.05,69,103,45,70,2,4
2324,"bus",0,534,33.48,370,73,7,70,2,4
2324,"car",0,534,101.46,335,0,0,70,2,4
2325,"train",0,534,69.35,304,62,5,70,2,4
2325,"air",1,534,193.05,69,103,45,70,2,4
2325,"bus",0,534,33.48,370,73,7,70,2,4
2325,"car",0,534,101.46,335,0,0,70,2,4
2326,"train",0,534,69.35,304,62,5,70,2,4
2326,"air",1,534,193.05,69,103,45,70,2,4
2326,"bus",0,534,33.48,370,73,7,70,2,4
2326,"car",0,534,101.46,335,0,0,70,2,4
2327,"train",0,534,69.35,304,62,5,70,2,4
2327,"air",1,534,193.05,69,103,45,70,2,4
2327,"bus",0,534,33.48,370,73,7,70,2,4
2327,"car",0,534,101.46,335,0,0,70,2,4
2328,"train",0,534,69.35,304,62,5,70,2,4
2328,"air",1,534,193.05,69,103,45,70,2,4
2328,"bus",0,534,33.48,370,73,7,70,2,4
2328,"car",0,534,101.46,335,0,0,70,2,4
2329,"train",0,534,69.35,304,62,5,70,2,4
2329,"air",1,534,193.05,69,103,45,70,2,4
2329,"bus",0,534,33.48,370,73,7,70,2,4
2329,"car",0,534,101.46,335,0,0,70,2,4
2330,"train",0,534,69.35,304,62,5,70,2,4
2330,"air",1,534,193.05,69,103,45,70,2,4
2330,"bus",0,534,33.48,370,73,7,70,2,4
2330,"car",0,534,101.46,335,0,0,70,2,4
2331,"train",0,534,69.35,304,62,5,70,2,4
2331,"air",1,534,193.05,69,103,45,70,2,4
2331,"bus",0,534,33.48,370,73,7,70,2,4
2331,"car",0,534,101.46,335,0,0,70,2,4
2332,"train",0,534,69.35,304,62,5,45,2,4
2332,"air",1,534,193.05,69,103,45,45,2,4
2332,"bus",0,534,33.48,370,73,7,45,2,4
2332,"car",0,534,101.46,335,0,0,45,2,4
2333,"train",0,534,69.35,304,62,5,25,2,4
2333,"air",1,534,193.05,69,103,45,25,2,4
2333,"bus",0,534,33.48,370,73,7,25,2,4
2333,"car",0,534,101.46,335,0,0,25,2,4
2334,"train",0,534,69.35,304,62,5,35,2,4
2334,"air",1,534,193.05,69,103,45,35,2,4
2334,"bus",0,534,33.48,370,73,7,35,2,4
2334,"car",0,534,101.46,335,0,0,35,2,4
2335,"train",0,534,69.35,304,62,5,70,2,4
2335,"air",1,534,193.05,69,103,45,70,2,4
2335,"bus",0,534,33.48,370,73,7,70,2,4
2335,"car",0,534,101.46,335,0,0,70,2,4
2336,"train",0,534,69.35,304,62,5,55,2,4
2336,"air",1,534,193.05,69,103,45,55,2,4
2336,"bus",0,534,33.48,370,73,7,55,2,4
2336,"car",0,534,101.46,335,0,0,55,2,4
2337,"train",0,534,69.35,304,62,5,70,2,4
2337,"air",1,534,193.05,69,103,45,70,2,4
2337,"bus",0,534,33.48,370,73,7,70,2,4
2337,"car",0,534,101.46,335,0,0,70,2,4
